ID_VEHICULE,ID_POLICE,NUM_SERIE,MARQUE,PUISSANCE,IMMATRICULATION,GENRE_VEHICULE,TYPE_VEHICULE,NB_PLACE,DATE_MEC,VALEUR_A_NEUF,VALEUR_ACTUELLE,CHARGE_UTILE,POIDS_TOTAL,CODE_USAGE
18871,18871,9FEL2UV9A8EPCHVUL,Renault,5,721 TUN 8713,AR,Tracteur/Remorque,1,2003-06-13,56836654.796,34225795.202,0.0,35204.38,0
18872,18872,JL1DC6KLQHC2KEV3B,Kia,15,862 TUN 9664,VP,Voiture Particulière,30,2013-09-14,38842831.34,,0.0,23149.67,0
18873,18873,SQMM46IYHJ9UBFUY5,Fiat,8,146 TUN 6521,VP,Voiture Particulière,50,2007-03-28,29591303.878,19722813.477,0.0,7693.11,3
18874,18874,HIXA41N4HPOGDT9G7,Toyota,5,349 TUN 5460,VP,Voiture Particulière,5,2004-11-06,24464711.602,12823774.393,0.0,1392.62,0
18875,18875,TA73Y9JV0DKZZ3S75,Opel,9,410 TUN 3253,VU,Véhicule Utilitaire,4,2000-05-19,49595108.911,45147347.331,2774.23,15683.7,2
18876,18876,5CVN344KVW0Q66X9F,Kia,16,103 TUN 9436,VP,Voiture Particulière,4,2005-06-28,61726946.129,33199667.038,0.0,5339.73,5
18877,18877,8LNUD46TEP3L8BEOD,Nissan,11,942 TUN 1120,VU,Véhicule Utilitaire,7,,25174182.127,19279538.022,6595.32,7169.06,3
18878,18878,GLLS89BVM1740F08X,Renault,9,968 TUN 4659,VP,Voiture Particulière,4,2021-04-23,18648047.299,12193685.889,0.0,25467.92,2
18879,18879,MJ20O6FRV0QKC7JZC,Audi,10,,VP,Voiture Particulière,7,2020-05-12,2655129678.227838,35741701.236,0.0,3793.14,0
18880,18880,2N8W2JEMQTKTSAISS,Fiat,6,215 TUN 8300,VP,Voiture Particulière,4,2022-08-11,15926418.161,11788036.645,0.0,13974.36,3
18881,18881,HWK9BFMRL8DM7JDAD,Renault,5,894 TUN 9224,TC,Transport en Commun,2,2017-08-01,17107013.1,11847686.61,0.0,21245.32,0
18882,18882,ASN8Z6T5P3GS2K1XV,BMW,6,376 TUN 1999,VP,Voiture Particulière,50,2011-12-26,19315243.122,12972368.106,0.0,2779.03,4
18883,18883,CUVMSU5R94ZWJ2K28,Dacia,9,968 TUN 6657,PL,Poids Lourd,1,,26696153.183,17789774.496,11814.29,27857.44,0
18884,18884,CEWSAMVILLMXFQ4C6,Fiat,11,850 TUN 7633,VU,Véhicule Utilitaire,2,2011-12-22,16845419.438,15455772.928,2586.56,38504.91,2
18885,18885,0BUFCOVCS8CZDZ5RJ,Skoda,14,464 TUN 2437,VP,Voiture Particulière,30,2013-04-06,12464003.455,6930407.287,0.0,28482.65,0
18886,18886,ZKZPTHN0DVS9NAXF4,Mercedes,7,198 TUN 7550,VP,Voiture Particulière,30,2009-11-02,18625332.638,10675731.167,0.0,32980.12,1
18887,18887,R6WHHBO4TGLWY8GRT,Kia,8,101 TUN 5238,PL,Poids Lourd,1,2006-02-20,45307924.198,40812355.232,14881.03,37195.49,4
18888,18888,NBOGA08NKUSLEDTSI,Seat,7,543 TUN 5394,VP,Voiture Particulière,16,2022-01-16,17400043.13,12141994.473,0.0,18913.95,1
18889,18889,2TAAU72232197JOYC,Audi,15,433 TUN 2277,TC,Transport en Commun,2,2006-09-14,27718772.245,12924186.603,0.0,3515.87,0
18890,18890,4KBPPCEVZZIA6QNBQ,Kia,9,758 TUN 9571,VP,Voiture Particulière,7,2010-12-04,86972671.812,52744189.044,0.0,22801.33,1
18891,18891,81EKENZDT0XDQWOHU,Nissan,10,992 TUN 7835,VP,Voiture Particulière,9,2021-02-14,32061555.231,21802052.226,0.0,11422.89,1
18892,18892,WOJQWG1R7MJUKY2EK,Audi,9,269 TUN 2031,VP,Voiture Particulière,5,2014-07-12,38997994.272,15430197.249,0.0,35631.15,5
18893,18893,QEM3I2UT4X4JVWFPA,Nissan,6,806 TUN 8995,VP,Voiture Particulière,30,2022-03-12,20475411.186,11689803.382,0.0,37035.39,0
18894,18894,LYQ4PBG8LB41AFETA,Nissan,10,671 TUN 2050,VP,Voiture Particulière,50,2004-12-03,96929329.185,49396851.617,0.0,17421.85,3
18895,18895,JXXI4BGFTSXEJ057R,Fiat,17,839 TUN 6317,VP,Voiture Particulière,2,2006-04-24,25068133.966,16650975.211,0.0,20454.6,1
18896,18896,P8HKFEDTQ5ZQI1KNL,Toyota,17,429 TUN 7772,VP,Voiture Particulière,5,2016-02-01,-29317727.84,12338006.465,0.0,21482.86,1
18897,18897,0HXDFTU2O46JH8SLR,Citroen,6,204 TUN 1605,VP,Voiture Particulière,7,2017-12-12,63483121.029,55691487.978,0.0,7026.52,5
18898,18898,IPL3K0FKXG88VN7NZ,Volkswagen,17,772 TUN 3176,VU,Véhicule Utilitaire,2,2004-11-03,30005406.995,15910129.706,13408.77,31530.57,4
18899,18899,90E4FX97XD4BQEJP2,Hyundai,10,458 TUN 1115,TC,Transport en Commun,1,2011-01-06,33655924.815,22519601.38,0.0,29942.03,5
18900,18900,N66MBGPZQV2QTUHYH,Mercedes,9,638 TUN 5587,VP,Voiture Particulière,30,2014-07-23,28542681.418,2108151626.9160736,0.0,14928.58,0
18901,18901,LKYPH542ELIVLG5PO,Opel,12,728 TUN 3683,VP,Voiture Particulière,30,2019-01-15,28640692.807,,0.0,22804.69,2
18902,18902,HTY2FI1VX6KNHY4VY,Fiat,9,498 TUN 3757,VU,Véhicule Utilitaire,9,2006-05-08,39547232.871,12714383.98,4757.5,4148.54,0
18903,18903,34PVR7CG3JSG9TUNC,Ford,18,758 TUN 6042,VP,Voiture Particulière,30,2016-05-18,43324414.251,31629068.182,0.0,2300.78,0
18904,18904,VLEEMVTSRP8MW95ON,Volkswagen,11,237 TUN 7819,VP,Voiture Particulière,4,2007-06-20,23822261.614,8003034.274,0.0,28927.03,1
18905,18905,6H23UMHCML0FBBBLX,Opel,9,166 TUN 3655,PL,Poids Lourd,1,2019-06-17,22403215.394,19260423.949,8107.76,15806.19,3
18906,18906,11U1DI6MUR362ERXT,Renault,9,405 TUN 4215,VP,Voiture Particulière,30,2023-06-02,24232063.073,17065134.077,0.0,21746.12,5
18907,18907,GWCLHEVJHHH5U4BK1,Mercedes,12,159 TUN 5355,VP,Voiture Particulière,16,2000-08-07,16307379.149,14858221.846,0.0,13664.73,1
18908,18908,IZSY41BO63H1ZFWI9,Citroen,8,131 TUN 3546,PL,Poids Lourd,1,2013-08-24,14835598.427,7849640.708,8443.75,13481.62,4
18909,18909,LQ1WJBSNF2X616K07,Skoda,10,335 TUN 5065,VP,Voiture Particulière,9,2002-07-15,38123401.06,21197344.944,0.0,33347.12,4
18910,18910,UIDEGSQAHAWX12LKG,Mercedes,10,852 TUN 1288,VP,Voiture Particulière,30,2021-10-19,52538310.254,22100951.779,0.0,36584.5,5
18911,18911,WPMYN4MYZ7VC5HV71,Fiat,8,599 TUN 5172,VP,Voiture Particulière,7,2013-05-17,50793447.883,24729615.577,0.0,8299.34,3
18912,18912,0GVSJNRC52CWBTFX5,Opel,12,145 TUN 8540,VP,Voiture Particulière,30,2010-09-12,9986648.835,4225489.093,0.0,34884.57,4
18913,18913,4NWRDWVE6K99QYHRQ,Hyundai,5,612 TUN 3021,VP,Voiture Particulière,7,2015-05-20,29070158.808,9977277.006,0.0,23345.94,2
18914,18914,9DNIWU6BZTIDROM34,Ford,12,523 TUN 7401,VU,Véhicule Utilitaire,5,2015-11-15,18938535.151,8246160.981,14916.08,28712.03,4
18915,18915,UJ9DKKERJD3U5P26U,Mercedes,7,796 TUN 4556,VP,Voiture Particulière,4,2009-02-13,35308136.74,32932428.914,0.0,32427.59,1
18916,18916,JLXDH80MAFEJC3YP8,Seat,11,345 TUN 8315,VP,Voiture Particulière,30,2004-03-18,26664496.505,9893542.501,0.0,1877.26,0
18917,18917,J9IYB5TZMY2U6T12R,Hyundai,6,836 TUN 7256,VU,Véhicule Utilitaire,7,2013-10-24,44176840.189,25892181.319,3733.31,38895.59,4
18918,18918,IR05OJ77RSR4PR1ZO,Ford,8,689 TUN 8314,VP,Voiture Particulière,9,2020-02-06,32546445.967,16438950.47,0.0,32316.29,0
18919,18919,YEDBCRH30GCCCRH5A,Peugeot,9,156 TUN 3129,AR,Tracteur/Remorque,2,2007-08-06,12733594.963,10830565.815,0.0,36375.11,5
18920,18920,7L5RII9TUGDO5OWHS,Seat,18,268 TUN 6129,VP,Voiture Particulière,5,2003-11-27,20261079.599,12539464.873,0.0,18510.44,2
18921,18921,Q8QQ9H8XI5TG49SFX,Fiat,9,115 TUN 3327,TC,Transport en Commun,1,2002-03-20,32954811.627,23909346.715,0.0,24531.71,3
18922,18922,,Dacia,7,390 TUN 2349,VP,Voiture Particulière,5,2001-10-15,34373981.815,32189606.191,0.0,24277.13,2
18923,18923,M5VD2A49P13FJAXK1,Mercedes,4,143 TUN 4599,VP,Voiture Particulière,5,2013-08-16,16271356.908,8303435.917,0.0,30261.77,4
18924,18924,HO8V6X2YVWB13P2O7,Renault,16,157 TUN 1532,VP,Voiture Particulière,50,2018-03-13,15241391.765,11333764.4,0.0,35278.38,5
18925,18925,GIARX2BDRXO9P815I,Citroen,16,277 TUN 5658,TC,Transport en Commun,2,2014-03-13,33796842.799,18688066.12,0.0,3050.39,1
18926,18926,1VKE6PD6BQTYC4NWP,Opel,10,651 TUN 1217,VP,Voiture Particulière,4,2015-04-14,16287713.784,10121163.916,0.0,35114.87,0
18927,18927,YGUGMFVZ0OH9XNE2M,Opel,8,929 TUN 8087,VP,Voiture Particulière,16,2009-09-24,14266726.499,8361444.296,0.0,8707.98,3
18928,18928,WP7VSO33XYSRBM9GY,Ford,6,216 TUN 8216,VP,Voiture Particulière,9,2024-05-22,26302775.468,20310496.525,0.0,36894.05,3
18929,18929,LG78OUIZOWP2M1BEX,Kia,12,219 TUN 7602,VP,Voiture Particulière,4,2021-10-27,25739368.687,8513812.536,0.0,30880.11,4
18930,18930,X7XGN6XJ6D2CUN41B,Opel,16,547 TUN 1711,VP,Voiture Particulière,4,2000-07-25,21179727.673,16011357.671,0.0,31482.65,1
18931,18931,GAKWCIEQGCLV7O8VQ,Citroen,13,194 TUN 6731,VP,Voiture Particulière,4,2016-12-18,23112561.154,17338345.932,0.0,1426.81,1
18932,18932,,Mercedes,6,884 TUN 8459,VP,Voiture Particulière,2,,33087732.112,27944557.038,0.0,36981.01,5
18933,18933,R2Z5DS1UU6GJZAM07,Seat,18,169 TUN 9235,VP,Voiture Particulière,9,2011-08-02,-22923515.678,18903819.399,0.0,34016.6,2
18934,18934,A3VON0PA3C6QYA2AV,Dacia,15,875 TUN 2565,TC,Transport en Commun,1,2000-04-02,34041937.889,15546264.949,0.0,8317.49,5
18935,18935,UJR8LVLJYCEV3JAMO,Kia,10,618 TUN 3378,VP,Voiture Particulière,50,2021/10/26,27167202.436,20007738.694,0.0,37193.37,1
18936,18936,URXR4F8IEVKFQMJZ6,Volkswagen,8,691 TUN 9779,VU,Véhicule Utilitaire,50,2021-07-18,35732827.308,18348749.991,5384.9,39537.24,5
18937,18937,8EPM0PK6D5E4VJBNE,Skoda,14,672 TUN 6252,VP,Voiture Particulière,30,2021-12-06,50975621.25,43576047.755,0.0,16790.56,0
18938,18938,AVTGNSK23NTW16CTT,Seat,8,593 TUN 1292,VU,Véhicule Utilitaire,9,2017-06-14,49992282.51,28922343.092,7500.3,2081.89,3
18939,18939,RT3HW31B769ZA7VF3,Nissan,13,512 TUN 9600,TC,Transport en Commun,2,2013-07-18,62574006.269,36345525.05,0.0,16651.65,0
18940,18940,7I520JET71ZIZ442S,Ford,9,,VP,Voiture Particulière,5,2024-01-06,49964770.619,18747501.834,0.0,23949.24,4
18941,18941,RU56BCF8UICCE9M54,Nissan,8,915 TUN 7965,VP,Voiture Particulière,2,2016-04-05,37022413.029,26030546.008,0.0,15906.82,3
18942,18942,JD691CB5VY4DG2N78,Peugeot,11,682 TUN 1542,AR,Tracteur/Remorque,2,2001-12-17,26457215.06,13586507.695,0.0,4220.9,1
18943,18943,HDK12UCHVG2LA965C,Citroen,12,717 TUN 6000,VP,Voiture Particulière,30,2023-12-18,27068325.934,8288939.699,0.0,9649.24,5
18944,18944,81JQP54IIGULEF45D,Renault,9,992 TUN 6612,VP,Voiture Particulière,4,2001-09-20,21186327.996,16696717.5,0.0,22625.77,2
18945,18945,IBCLBK4KDD3XBOF1E,Renault,11,842 TUN 6241,VP,Voiture Particulière,30,2008-04-27,32934125.405,27302328.437,0.0,31818.06,5
18946,18946,LE1CJH67BOUJD0GOC,Ford,13,920 TUN 3472,TC,Transport en Commun,1,2003-11-19,46569157.248,20351702.825,0.0,1691.0,5
18947,18947,9MK2QGXFWEK4KO95H,Audi,9,538 TUN 6267,VP,Voiture Particulière,9,2021-07-15,22860508.897,9909166.544,0.0,30817.59,1
18948,18948,ZYI56P7UXN2VEJC7I,Volkswagen,11,101 TUN 4553,VP,Voiture Particulière,50,2024-01-03,32253797.611,12660886.16,0.0,2584.69,0
18949,18949,GNGESGQ2BD4SEE84Z,Hyundai,11,760 TUN 1857,AR,Tracteur/Remorque,2,2008-05-09,23419373.488,8527315.929,0.0,38061.65,5
18950,18950,ZS2OWIR8WBPOW1SV4,Peugeot,11,526 tun 6689,VP,Voiture Particulière,2,2017-03-27,36485754.112,30930019.098,0.0,5905.03,0
18951,18951,QCX6VAC5D3QVJXE7F,Kia,9,638 TUN 6973,VU,Véhicule Utilitaire,9,2009-09-26,-24966951.967,20101905.533,8146.99,27064.8,5
18952,18952,IFTUKKMZM9VK4QFKG,Skoda,10,177 TUN 1402,AR,Tracteur/Remorque,2,2017-12-14,22702826.573,13892591.814,0.0,35274.09,2
18953,18953,6AGAQFK8VKP7EXD81,Hyundai,13,367 TUN 2056,VP,Voiture Particulière,7,2001-04-16,23388895.853,17330009.613,0.0,10994.4,5
18954,18954,ENCY284BUF5EXYYVC,Seat,11,446 TUN 9486,AR,Tracteur/Remorque,1,,42262877.824,29770362.533,0.0,31200.6,5
18955,18955,07K80EEQSVZ2O87MZ,Kia,9,207 TUN 8249,VP,Voiture Particulière,9,2009-07-08,31307886.115,29473434.012,0.0,20622.84,2
18956,18956,QYOT59B3UOUYBDG9Z,Toyota,9,809 TUN 2799,VP,Voiture Particulière,30,2001-05-08,26523572.238,14946734.36,0.0,23741.35,2
18957,18957,39NU2XLBXWXH9OH9P,Toyota,8,897 TUN 5133,VU,Véhicule Utilitaire,16,2023-10-04,37447762.891,20892169.523,9892.89,37893.62,2
18958,18958,T27LL7IPJYP3CGKXM,Audi,7,635 TUN 3540,VP,Voiture Particulière,16,2008-11-14,26708626.745,17955490.768,0.0,1198.99,4
18959,18959,TS4Z2L3ILXBOC0TUC,Mercedes,20,316 TUN 6285,VP,Voiture Particulière,7,2023-03-11,3066056791.4470024,27838917.204,0.0,12475.01,1
18960,18960,MOJ1F1ZTIIN410T0A,Renault,11,167 TUN 7184,AR,Tracteur/Remorque,1,2017-02-18,-20192507.993,15718099.082,0.0,15843.66,1
18961,18961,TD0PVBGFKGVB27QQK,Ford,16,123 TUN 7487,VP,Voiture Particulière,7,2019-01-09,29926936.604,17751806.749,0.0,28330.65,0
18962,18962,34DR6AAU3OCCH5MQ7,Citroen,15,853 TUN 9900,AR,Tracteur/Remorque,1,2014-07-16,16278774.97,,0.0,17045.23,3
18963,18963,I2RCQGBBQV7LYPVR8,Toyota,16,483 TUN 1321,VP,Voiture Particulière,4,2012-12-14,27627385.943,8566612.277,0.0,11350.05,4
18964,18964,LDNZVE2HV13F5S6K9,Audi,14,194 TUN 3509,VU,Véhicule Utilitaire,2,2020-09-09,14188431.822,10987384.18,10597.71,4984.36,1
18965,18965,8JY8TAV3RD4SN4A4N,Fiat,10,894 TUN 8808,VU,Véhicule Utilitaire,30,2001-04-09,47722499.881,21968294.117,2395.15,14936.98,4
18966,18966,67Q5X6YJ0ZUTDAV8L,Hyundai,8,142 TUN 9812,VP,Voiture Particulière,5,2019-08-01,48206631.979,20527965.245,0.0,38252.11,5
18967,18967,UHLIG4YE5BKHLBDXV,Citroen,18,582 TUN 2711,VP,Voiture Particulière,2,2001-01-23,48634337.185,39242736.307,0.0,37026.8,1
18968,18968,EWSH8D1NKIRH54XZY,Seat,6,661 TUN 9435,VP,Voiture Particulière,7,2006-05-14,33337435.712,27832018.325,0.0,19745.96,3
18969,18969,KJPRDJ7A9AOYLBGTQ,Hyundai,7,563 TUN 1555,PL,Poids Lourd,2,2020-08-12,21164167.061,12754552.935,13852.73,19734.65,2
18970,18970,V2HPY19SS5CP37MXM,Citroen,12,814 TUN 6942,AR,Tracteur/Remorque,2,2003-09-01,22022714.654,6939141.745,0.0,39120.94,0
18971,18971,1UBNTQHOYBHGC59AZ,Renault,13,849 TUN 6442,VP,Voiture Particulière,16,2004-01-24,70621225.842,29689830.547,0.0,25644.69,0
18972,18972,O4MX3JPQGSFQXTTP9,Ford,7,309 TUN 5480,TC,Transport en Commun,2,2019-06-22,67362149.019,54349545.788,0.0,36562.99,4
18973,18973,CJ4E9X34MG9T1VZ8S,Kia,5,341 TUN 2094,VP,Voiture Particulière,5,2002-05-18,34936156.629,32596892.298,0.0,11947.01,1
18974,18974,EOZXENNWTEO6ONDGP,Opel,13,282 TUN 2512,VU,Véhicule Utilitaire,5,2013-03-26,25391835.973,11558914.224,8905.29,11508.96,0
18975,18975,1YCBSIRPE5TV0OWVG,Hyundai,10,662 TUN 9779,VP,Voiture Particulière,7,,65141148.592,46226174.744,0.0,25826.66,2
18976,18976,916X0YJ3WFLALL6ZR,Mercedes,15,971 TUN 5153,PL,Poids Lourd,2,2003-11-19,23219516.194,13289442.5,1396.47,8902.7,5
18977,18977,5XIFACU5CQKMMTDXU,Kia,12,439 TUN 8450,VP,Voiture Particulière,7,2021-06-23,36843135.721,17226134.685,0.0,11970.45,4
18978,18978,VW6MK9BGUCE9J38KC,Fiat,9,425 TUN 1882,VP,Voiture Particulière,2,2017-03-23,64600579.008,51677775.874,0.0,36314.75,5
18979,18979,0I3QYL7TIXLMX1LIW,Skoda,14,687 TUN 5870,VP,Voiture Particulière,2,2002-10-23,21629875.222,20367083.507,0.0,11239.41,0
18980,18980,OS99AKGBCVUP41KKA,Mercedes,11,  574 TUN 8928  ,VU,Véhicule Utilitaire,30,2011-07-22,49742341.589,32870262.812,5820.05,26229.28,0
18981,18981,XPIFW0MA59BGJAIXG,Mercedes,10,670 TUN 6278,TC,Transport en Commun,1,2003-02-15,42628588.466,31734088.429,0.0,7872.95,1
18982,18982,EHJIDEJFP5VOS1NQX,Hyundai,9,493 TUN 1363,AR,Tracteur/Remorque,1,2001-01-16,32216748.269,16313281.833,0.0,31644.8,3
18983,18983,TO39NRA7IJ0H60UE0,Opel,8,843 TUN 4436,VU,Véhicule Utilitaire,9,2008-08-10,19995913.376,15708870.919,13014.16,12072.49,0
18984,18984,F55XR1ITOU3DMEA4M,Opel,8,281 TUN 1312,VP,Voiture Particulière,7,2012-10-23,22874547.761,19133892.521,0.0,19654.26,0
18985,18985,MCJT84W3MP2UR7F3Q,Hyundai,12,341 TUN 8170,VU,Véhicule Utilitaire,7,2001-02-11,37976602.919,22715464.453,12587.37,28233.52,4
18986,18986,35T2PT1QDSHBJQ53D,Opel,9,972 TUN 9758,TC,Transport en Commun,1,2020-08-10,16128313.397,11917541.399,0.0,3103.86,0
18987,18987,MZS6AKHGKC3ZEUZ0H,Volkswagen,12,543 TUN 2876,VP,Voiture Particulière,2,2004-09-27,35079490.748,28286885.828,0.0,1233.16,0
18988,18988,EWOTJ455953WU4OB4,Audi,7,648 TUN 5313,PL,Poids Lourd,1,2008-06-16,43067567.216,34841144.525,9108.34,37180.85,3
18989,18989,E99M64RSDWY1CYFDQ,Dacia,12,672 TUN 3677,VP,Voiture Particulière,16,2003-01-05,53777480.82,39543560.842,0.0,11473.77,1
18990,18990,OWRL1YAHYLVTS6YC0,Audi,17,707 TUN 8749,VP,Voiture Particulière,9,2018-09-12,16331017.012,13976651.855,0.0,13988.35,3
18991,18991,C0WE5H4RRTSTMNO4E,Nissan,11,101 TUN 7282,VP,Voiture Particulière,7,2009-09-02,63457371.76,46698520.891,0.0,24594.37,1
18992,18992,6C7LR58SDGRZ7V355,Peugeot,7,645 TUN 5792,VU,Véhicule Utilitaire,4,2005-07-06,76701899.095,61702633.02,256.02,36754.91,5
18993,18993,DLEA992W5BV9CCQ10,BMW,11,616 TUN 5473,VP,Voiture Particulière,16,2014-02-01,40339071.075,37249374.166,0.0,9837.21,0
18994,18994,PM9HXVP0CTZ4E37ZJ,Fiat,10,400 TUN 7707,VP,Voiture Particulière,16,2006-02-08,19554793.15,12929570.714,0.0,33103.26,3
18995,18995,B2UOZXIIC9498MPYX,Fiat,13,330 TUN 2459,VU,Véhicule Utilitaire,30,2022-06-23,27887821.184,16537754.895,14336.08,33530.27,3
18996,18996,4ISVAVGXNATS2XMN9,Skoda,7,273 TUN 2961,VP,Voiture Particulière,2,2000-06-28,32086843.89,19010333.826,0.0,31057.77,1
18997,18997,77JKQ4GJXSWX4UMO5,Ford,6,304 TUN 6363,VU,Véhicule Utilitaire,16,2017-11-28,37617767.376,34183393.33,673.33,5800.13,1
18998,18998,KF53ELGFRPEJS8OCE,Dacia,10,765 TUN 9809,PL,Poids Lourd,2,2011-04-15,33222770.436,14990058.307,1571.58,24838.96,0
18999,18999,GOGE6V9TCBH9O4VU7,Fiat,10,745 TUN 1774,PL,Poids Lourd,1,2022-02-24,37819592.652,22981433.812,2796.39,11379.7,1
19000,19000,JY610P0CMAS662ZEK,Peugeot,9,701 TUN 1111,VU,Véhicule Utilitaire,7,2005-09-21,31401992.375,18175622.093,14966.58,25914.83,1
19001,19001,ITHGOK0DO1EDU150U,Dacia,9,929 TUN 1849,VP,Voiture Particulière,4,2019-03-28,37517153.996,28699297.949,0.0,26184.13,4
19002,19002,7SS9CM0CFYGJZQVCP,Hyundai,7,848 TUN 4248,VP,Voiture Particulière,9,2000-12-07,26101244.898,20754896.956,0.0,22748.78,2
19003,19003,SL84EMCCR9WAS2U6Q,Skoda,13,633 TUN 1365,VP,Voiture Particulière,16,2005-04-20,27747655.844,17718264.568,0.0,30465.3,5
19004,19004,DZUJGQ2R2AB2KMNMU,Seat,10,371 TUN 1967,VP,Voiture Particulière,9,2006-09-06,24636575.207,11999183.48,0.0,4220.0,1
19005,19005,O2V6RVBIHFZUL66J1,Mercedes,9,721 TUN 1171,TC,Transport en Commun,1,2004-11-08,85701856.511,57501298.386,0.0,37954.41,1
19006,19006,ZQAA2GBD88USVZE4B,Nissan,7,560 TUN 7597,VP,Voiture Particulière,7,2006-02-23,68319492.017,50043733.071,0.0,18964.21,3
19007,19007,WQGI4GZHUZMSEBCX0,Mercedes,20,628 tun 9849,VP,Voiture Particulière,16,2023-09-13,43375372.062,24699451.491,0.0,14918.88,4
19008,19008,0F1ZINSQOGP52Y3EY,Skoda,7,168 TUN 1064,VU,Véhicule Utilitaire,50,2005-06-21,63745539.926,22504492.923,3224.24,23768.97,3
19009,19009,756FDXGSXQLCPA79O,Fiat,14,806 TUN 4719,VU,Véhicule Utilitaire,5,2018-05-23,48983102.442,36031788.582,1683.01,5673.18,2
19010,19010,AIZ8XK45GBQO6EJYR,Skoda,14,923 TUN 9351,VU,Véhicule Utilitaire,9,2017-08-25,35977016.383,20495896.957,5711.57,8040.09,2
19011,19011,NDL1YULCX0XYI58P7,Seat,8,451 TUN 9116,VP,Voiture Particulière,30,2019-10-20,15478609.685,5074525.794,0.0,38946.11,0
19012,19012,C49RFIHPQ5PL2SS2X,Skoda,7,534 TUN 6934,VP,Voiture Particulière,4,2009-09-16,28822685.296,25728659.412,0.0,989.43,1
19013,19013,QP9ES3D5MOA40WNAE,Ford,5,350 TUN 9094,VP,Voiture Particulière,5,2021-02-24,27791376.508,10178720.333,0.0,34177.53,4
19014,19014,RZGJ57K5TG2I9YR1W,Peugeot,5,556 TUN 7376,VU,Véhicule Utilitaire,30,2002-03-21,18647407.614,9846056.489,11144.79,7776.13,3
19015,19015,SKDGS87TP586IBMEA,BMW,11,805 TUN 9021,VP,Voiture Particulière,4,2007-09-28,15629553.602,12158288.373,0.0,28433.91,1
19016,19016,7HPIMFVUOC4SATVOC,Ford,10,745 TUN 7832,PL,Poids Lourd,2,2016-09-13,42039278.948,38801918.2,10694.55,32226.68,2
19017,19017,P9FCV781Z8JJJDDLA,Renault,6,974 TUN 6585,PL,Poids Lourd,2,2015-02-06,38648071.69,15054347.671,3383.85,7111.15,0
19018,19018,8CVIMCTZHHUR3TJDS,Dacia,9,979 TUN 2644,VP,Voiture Particulière,50,2000-02-17,18330131.411,15292663.869,0.0,35390.45,5
19019,19019,70P75F01O620IUDUT,Audi,14,551 TUN 2938,VU,Véhicule Utilitaire,30,2016-08-21,22630656.464,7980640.053,1705.54,21942.58,2
19020,19020,9FCX4YZPZO1JD5WTC,Skoda,9,145 TUN 7898,VP,Voiture Particulière,30,2004-06-03,58724431.959,-47489982.226,0.0,23486.01,1
19021,19021,NY88C85EKR756JHJH,Audi,10,941 TUN 2130,VU,Véhicule Utilitaire,50,2001-03-25,21187183.866,8823037.229,11964.11,13279.81,1
19022,19022,6BIPUC5G5SB17WQ4C,Kia,9,651 TUN 4961,VP,Voiture Particulière,9,2024-10-09,35789128.46,27073205.525,0.0,33814.79,0
19023,19023,IQGBX0TAKSNEZHCT9,Volkswagen,10,161 TUN 7267,VU,Véhicule Utilitaire,7,2002-06-08,29884966.797,13889091.453,9662.78,36999.84,3
19024,19024,2L2JTAQ3OY5J5QZYS,Citroen,7,875 TUN 7328,VP,Voiture Particulière,16,2014-05-04,42327054.02,17559945.191,0.0,27746.53,2
19025,19025,,Citroen,11,675 TUN 6203,VP,Voiture Particulière,5,2023-12-01,21417126.264,17714205.146,0.0,22869.13,2
19026,19026,YB2QAFI0AM63KRSU3,Kia,10,968 TUN 1366,VP,Voiture Particulière,5,2003-06-20,34373518.6,13907790.534,0.0,6952.44,1
19027,19027,D9GCP8Z5XQDDHBQ5E,Peugeot,10,947 TUN 6388,VP,Voiture Particulière,4,2016-08-18,,25998040.35,0.0,30846.58,4
19028,19028,8JO9VHILW1ZRHM1PQ,Renault,11,540 TUN 1925,PL,Poids Lourd,2,2008-02-23,36867674.015,18891329.316,2443.26,11177.51,1
19029,19029,I30VHSTSXXNEFI6PE,Citroen,8,404 TUN 1329,VP,Voiture Particulière,7,2002-04-03,34184818.773,13246556.658,0.0,3656.64,1
19030,19030,8RAL18M9HC2VTNZK5,Citroen,11,126 TUN 5378,VU,Véhicule Utilitaire,2,2009-04-14,39038540.703,12613088.888,1318.6,30518.39,3
19031,19031,CUIRRJNDXHPG8BEEH,Citroen,6,245 TUN 3676,VP,Voiture Particulière,16,2024-11-22,98310406.578,58550766.322,0.0,29188.47,5
19032,19032,  N6DGB6442KI54H33D  ,Opel,9,847 TUN 9827,VP,Voiture Particulière,16,2024-10-01,118260948.332,65001847.311,0.0,10764.95,0
19033,19033,RJYCXHYZZ1Y3R13OB,Audi,9,277 TUN 3719,VU,Véhicule Utilitaire,4,2010-08-03,23870339.202,17158152.766,8631.0,26377.36,2
19034,19034,41NRRKRW1LP7LNXJE,Citroen,8,743 TUN 5047,VP,Voiture Particulière,7,2020-08-15,10310092.098,5859755.139,0.0,23754.76,4
19035,19035,DSRJILX7EAYIZCZ2G,Dacia,9,475 TUN 5716,VP,Voiture Particulière,7,2015-08-08,44256062.662,31796746.742,0.0,29187.42,1
19036,19036,DZ8JLSKGPAGFMVNGW,Renault,13,553 TUN 3229,AR,Tracteur/Remorque,2,2019-08-21,36066734.228,30553740.998,0.0,14825.67,0
