ID_POLICE,NUM_POLICE,ID_BRANCHE,CODE_PRODUIT,LIB_PRODUIT,BRANCHE,ID_AGENT,ID_CLIENT,TYPE_POLICE,DUREE,PERIODICITE,DATE_EFFET,DATE_ECHEANCE,POLRP,SITUATION,BONUS_MALUS
24261,R0024261,2,83,R.C Professionnelle,IRDS,170,14817,individuel,R,A,2020-09-15,2021-09-15,,V,
24262,R0024262,2,74,Bris De Machine,IRDS,171,12943,individuel,R,C,2024-03-27,2025-03-27,,T,
24263,R0024263,2,20,Incendie,IRDS,21,13394,flotte,S,A,2024-12-31,2025-12-31,,V,
24264,R0024264,2,83,R.C Professionnelle,IRDS,55,7674,individuel,F,A,2021-08-20,2022-08-20,,V,
24265,R0024265,2,74,Bris De Machine,IRDS,64,5903,individuel,R,T,2019-08-12,2020-08-11,,R,
24266,R0024266,2,81,R.C Chef De Famille,IRDS,25,19748,flotte,R,A,2020-02-09,2021-02-08,,V,
24267,R0024267,2,22,Multi-Risques Entreprise,IRDS,81,24392,individuel,R,A,2022-01-20,2023-01-20,,T,
24268,R0024268,2,83,R.C Professionnelle,IRDS,163,3009,individuel,R,A,2021-06-27,2022-06-27,,V,
24269,R0024269,2,50,Vol,IRDS,178,23681,flotte,R,A,2023-01-11,2024-01-11,R0002221,V,
24270,R0024270,2,20,Incendie,IRDS,131,11839,individuel,F,T,2019-07-24,2020-07-23,,V,
24271,R0024271,2,27,Multi-Risques Habitation,IRDS,182,26248,individuel,R,A,2020-01-24,2021-01-23,,A,
24272,R0024272,2,75,Bris De Glaces,IRDS,4,18422,individuel,R,A,2024-09-09,2025-09-09,,R,
24273,R0024273,2,83,R.C Professionnelle,IRDS,151,20442,individuel,R,T,2023-07-19,2024-07-18,,R,
24274,R0024274,2,17,Assistance En Voyage 2,IRDS,66,8020,flotte,R,S,2021-12-25,,,V,
24275,R0024275,2,83,R.C Professionnelle,IRDS,171,339,individuel,R,A,2020-09-27,2021-09-27,,V,
24276,R0024276,2,22,Multi-Risques Entreprise,IRDS,57,22917,flotte,R,A,2019-07-28,2020-07-27,,R,
24277,R0024277,2,89,R.C Divers,IRDS,85,27109,flotte,S,A,2020-11-25,2021-11-25,R0013229,S,
24278,R0024278,2,89,R.C Divers,IRDS,88,18839,individuel,R,A,2021-11-19,2022-11-19,,V,
24279,R0024279,2,21,Incendie Risque Simple,IRDS,124,3247,flotte,R,A,2021-03-25,2022-03-25,,T,
24280,R0024280,2,83,R.C Professionnelle,IRDS,98,13057,individuel,F,T,2019-07-20,2020-07-19,,T,
24281,R0024281,2,74,Bris De Machine,IRDS,137,5248,individuel,R,S,2021-06-21,2022-06-21,,V,
24282,R0024282,2,51,Vol Habitations,IRDS,48,8907,individuel,R,C,2020-03-29,2021-03-29,,T,
24283,R0024283,2,74,Bris De Machine,IRDS,26,6860,flotte,R,A,2020-10-17,2021-10-17,,T,
24284,R0024284,2,81,R.C Chef De Famille,IRDS,72,5178,individuel,S,A,2022/05/30,30-05-2023,,V,
24285,R0024285,2,50,Vol,IRDS,141,13642,flotte,R,A,2019-08-18,2020-08-17,,V,
24286,R0024286,2,22,Multi-Risques Entreprise,IRDS,12,5166,individuel,S,A,2022/09/09,2023-09-09,,S,
24287,R0024287,2,27,Multi-Risques Habitation,IRDS,85,3623,flotte,S,C,2020-09-13,2021-09-13,R0006044,V,
24288,R0024288,2,50,Vol,IRDS,107,27004,flotte,R,A,2022-07-07,2023-07-07,,V,
24289,R0024289,2,78,Tous Risques Informatique,IRDS,126,22996,individuel,R,A,2024-07-31,2025-07-31,,V,
24290,R0024290,2,75,Bris De Glaces,IRDS,153,12504,individuel,R,T,2022-04-26,2023-04-26,,T,
24291,R0024291,2,89,R.C Divers,IRDS,197,25082,individuel,R,T,2020-04-14,2021-04-14,,S,
24292,R0024292,2,81,R.C Chef De Famille,IRDS,117,16300,flotte,F,T,2020-03-06,2021-03-06,,T,
24293,R0024293,2,27,Multi-Risques Habitation,IRDS,197,4689,flotte,S,C,2023-09-28,2024-09-27,R0021650,V,
24294,R0024294,2,27,Multi-Risques Habitation,IRDS,132,11453,flotte,R,A,2022-05-09,2023-05-09,R0001649,V,
24295,R0024295,2,22,Multi-Risques Entreprise,IRDS,57,9450,flotte,R,A,2019-10-21,2020-10-20,R0005581,V,
24296,R0024296,2,83,R.C Professionnelle,IRDS,173,3324,individuel,R,A,2024-02-01,2025-01-31,,R,
24297,R0024297,2,51,Vol Habitations,IRDS,48,19792,individuel,R,T,2019-01-13,2020-01-13,,V,
24298,R0024298,2,51,Vol Habitations,IRDS,1,11229,individuel,R,C,2022-04-25,2023-04-25,,V,
24299,R0024299,2,75,Bris De Glaces,IRDS,140,28946,individuel,F,A,2023-01-07,2024-01-07,,V,
24300,R0024300,2,81,R.C Chef De Famille,IRDS,101,13709,individuel,S,A,2023-11-09,2024-11-08,,T,
24301,R0024301,2,27,Multi-Risques Habitation,IRDS,45,21607,flotte,F,S,2023-04-01,2024-03-31,,V,
24302,R0024302,2,83,R.C Professionnelle,IRDS,177,19236,individuel,S,C,2024-06-27,2025-06-27,,V,
24303,R0024303,2,78,Tous Risques Informatique,IRDS,170,11845,individuel,R,A,2019-02-14,2020-02-14,,V,
24304,R0024304,2,74,Bris De Machine,IRDS,123,12119,individuel,S,A,2020-02-07,2021-02-06,,V,
24305,R0024305,2,17,Assistance En Voyage 2,IRDS,89,14125,individuel,R,C,2022-08-11,2023-08-11,,S,
24306,R0024306,2,81,R.C Chef De Famille,IRDS,89,1216,individuel,R,A,2021-09-25,2022-09-25,,V,
24307,R0024307,2,83,R.C Professionnelle,IRDS,84,9869,individuel,R,A,2020-10-23,2021-10-23,,R,
24308,R0024308,2,74,Bris De Machine,IRDS,52,16305,individuel,R,A,2024-01-23,2025-01-22,,V,
24309,R0024309,2,20,Incendie,IRDS,7,14325,individuel,F,A,2022-07-23,2023-07-23,,V,
24310,R0024310,2,21,Incendie Risque Simple,IRDS,9,6967,flotte,R,A,2021-01-15,2022-01-15,R0006161,S,
24311,R0024311,2,22,Multi-Risques Entreprise,IRDS,110,16640,individuel,R,T,2020-11-04,2021-11-04,,V,
24312,  R0024312  ,2,81,R.C Chef De Famille,IRDS,2,7687,individuel,R,T,2023-07-30,2024-07-29,,V,
24313,R0024313,2,80,R.C Decenale,IRDS,182,16115,individuel,R,S,2024-09-01,2025-09-01,,R,
24314,R0024314,2,81,R.C Chef De Famille,IRDS,5,18533,individuel,R,T,2023-04-06,2024-04-05,,V,
24315,R0024315,2,89,R.C Divers,IRDS,6,26916,flotte,R,A,2020-11-03,2021-11-03,,V,
24316,R0024316,2,75,Bris De Glaces,IRDS,58,2882,flotte,R,T,2020-09-19,2021-09-19,,V,
24317,R0024317,2,21,Incendie Risque Simple,IRDS,142,14818,flotte,R,A,2020-07-30,2021-07-30,,V,
24318,R0024318,2,81,R.C Chef De Famille,IRDS,110,26031,individuel,R,T,2019-02-16,2020-02-16,,V,
24319,R0024319,2,20,Incendie,IRDS,135,20113,individuel,R,A,2022-12-11,2023-12-11,,V,
24320,R0024320,2,75,Bris De Glaces,IRDS,151,3790,individuel,R,A,2024-07-20,2025-07-20,,V,
24321,R0024321,2,74,Bris De Machine,IRDS,137,16172,individuel,R,A,2024-12-06,2025-12-06,,V,
24322,R0024322,2,17,Assistance En Voyage 2,IRDS,28,2038,individuel,F,C,2021-08-03,2022-08-03,,V,
24323,R0024323,2,75,Bris De Glaces,IRDS,77,6984,individuel,F,A,2024-03-16,2025-03-16,,V,
24324,R0024324,2,89,R.C Divers,IRDS,175,8776,individuel,R,A,2019-06-09,2020-06-08,,V,
24325,R0024325,2,80,R.C Decenale,IRDS,26,18273,flotte,R,A,2022-10-01,2023-10-01,,V,
24326,R0024326,2,17,Assistance En Voyage 2,IRDS,61,6185,individuel,S,A,2020-02-15,2021-02-14,,T,
24327,R0024327,2,51,Vol Habitations,IRDS,100,18785,individuel,S,T,2021-05-03,2022-05-03,,V,
24328,R0024328,2,21,Incendie Risque Simple,IRDS,194,15156,individuel,R,T,,2021-07-28,,V,
24329,R0024329,2,17,Assistance En Voyage 2,IRDS,123,14090,individuel,R,A,2024-01-10,2025-01-09,,V,
24330,R0024330,2,21,Incendie Risque Simple,IRDS,121,6132,individuel,R,A,2019-11-28,2020-11-27,,V,
24331,R0024331,2,21,Incendie Risque Simple,IRDS,98,23100,flotte,R,S,2023-06-04,2024-06-03,R0023340,S,
24332,R0024332,2,50,Vol,IRDS,50,909,individuel,S,T,2022-01-08,2023-01-08,,R,
24333,R0024333,2,19,Assistance En Voyage,IRDS,125,17088,individuel,S,A,2019-01-16,2020-01-16,,V,
24334,R0024334,2,74,Bris De Machine,IRDS,110,19525,individuel,R,A,,2024-01-20,,V,
24335,R0024335,2,74,Bris De Machine,IRDS,51,28781,flotte,S,T,2020-01-02,2021-01-01,,S,
24336,R0024336,2,20,Incendie,IRDS,163,20806,individuel,S,A,2023-11-03,2024-11-02,,V,
24337,R0024337,2,80,R.C Decenale,IRDS,93,17235,individuel,R,A,2019-01-24,2020-01-24,,V,
24338,R0024338,2,51,Vol Habitations,IRDS,38,9450,individuel,S,C,2021-04-13,2022-04-13,,V,
24339,R0024339,2,17,Assistance En Voyage 2,IRDS,108,17865,individuel,R,S,2024-09-07,2025-09-07,,V,
24340,R0024340,2,75,Bris De Glaces,IRDS,131,26438,individuel,R,A,2023-01-12,2024-01-12,,V,
24341,R0024341,2,80,R.C Decenale,IRDS,168,26955,individuel,R,A,2024-12-15,,,V,
24342,R0024342,2,21,Incendie Risque Simple,IRDS,183,3470,individuel,R,S,2022-07-01,2023-07-01,,A,
24343,R0024343,2,81,R.C Chef De Famille,IRDS,88,5153,individuel,R,S,2022-02-25,2023-02-25,,V,
24344,R0024344,2,78,Tous Risques Informatique,IRDS,64,6432,individuel,F,A,2021-08-31,,,V,
24345,R0024345,2,83,R.C Professionnelle,IRDS,119,3356,individuel,R,A,2024-12-08,2025-12-08,,V,
24346,R0024346,2,20,Incendie,IRDS,93,22816,individuel,S,A,2023-06-17,2024-06-16,,V,
24347,R0024347,2,78,Tous Risques Informatique,IRDS,189,27334,individuel,F,A,2024-10-28,2025-10-28,,V,
24348,R0024348,2,22,Multi-Risques Entreprise,IRDS,10,12410,individuel,S,C,2020-10-14,2021-10-14,,V,
24349,R0024349,2,78,Tous Risques Informatique,IRDS,20,19366,individuel,R,A,2024-04-21,2025-04-21,,A,
24350,R0024350,2,51,Vol Habitations,IRDS,178,3191,individuel,F,A,2020-08-03,2021-08-03,,V,
24351,R0024351,2,22,Multi-Risques Entreprise,IRDS,141,21846,flotte,R,A,2022-06-05,2023-06-05,,V,
24352,R0024352,2,74,Bris De Machine,IRDS,45,18197,flotte,R,T,2024-05-31,2025-05-31,,A,
24353,R0024353,2,27,Multi-Risques Habitation,IRDS,141,23279,individuel,R,S,2020-05-17,2021-05-17,,V,
24354,R0024354,2,83,R.C Professionnelle,IRDS,188,22567,individuel,R,A,2020-04-25,,,V,
24355,R0024355,2,17,Assistance En Voyage 2,IRDS,192,24471,individuel,R,A,2023-08-10,2024-08-09,,T,
24356,R0024356,2,19,Assistance En Voyage,IRDS,51,5471,flotte,S,S,2019-02-28,2020-02-28,,R,
24357,R0024357,2,78,Tous Risques Informatique,IRDS,74,8194,individuel,S,S,2022-02-19,2023-02-19,,T,
24358,R0024358,2,50,Vol,IRDS,69,2393,individuel,R,S,2024-06-12,2025-06-12,,V,
24359,R0024359,2,83,R.C Professionnelle,IRDS,73,19974,individuel,R,C,2023-09-01,2024-08-31,,V,
24360,R0024360,2,81,R.C Chef De Famille,IRDS,114,10524,flotte,S,A,2020-03-12,2021-03-12,,S,
24361,R0024361,2,74,Bris De Machine,IRDS,175,4143,individuel,F,S,2020-07-06,2021-07-06,,R,
24362,R0024362,2,50,Vol,IRDS,23,27060,individuel,R,A,2024-07-03,2025-07-03,,T,
24363,R0024363,2,75,Bris De Glaces,IRDS,130,11492,flotte,R,S,2023-11-23,2024-11-22,R0023802,V,
24364,R0024364,2,75,Bris De Glaces,IRDS,85,28603,individuel,R,T,2019-02-01,2020-02-01,,V,
24365,R0024365,2,21,Incendie Risque Simple,IRDS,31,24560,individuel,R,C,2021-11-16,2022-11-16,,T,
24366,R0024366,2,20,Incendie,IRDS,12,11176,individuel,S,A,2023-01-28,2024-01-28,,V,
24367,R0024367,2,17,Assistance En Voyage 2,IRDS,28,10315,individuel,F,S,2023-06-01,2024-05-31,,V,
24368,R0024368,2,83,R.C Professionnelle,IRDS,172,18899,individuel,R,A,2024-04-14,2025-04-14,,V,
24369,R0024369,2,50,Vol,IRDS,110,22144,individuel,S,T,2023-06-03,2024-06-02,,V,
24370,R0024370,2,83,R.C Professionnelle,IRDS,55,7431,individuel,R,A,2020-03-12,2021-03-12,,V,
24371,R0024371,2,78,Tous Risques Informatique,IRDS,79,3304,flotte,R,T,2021-11-29,2022-11-29,R0009905,V,
24372,R0024372,2,27,Multi-Risques Habitation,IRDS,111,21489,individuel,R,S,2019-02-15,2020-02-15,,V,
24373,R0024373,2,81,R.C Chef De Famille,IRDS,116,3205,individuel,R,T,2019-04-14,2020-04-13,,V,
24374,R0024374,2,80,R.C Decenale,IRDS,108,29453,individuel,S,C,2022-06-16,2023-06-16,,V,
24375,R0024375,2,17,Assistance En Voyage 2,IRDS,159,8722,flotte,R,C,2020-12-13,2021-12-13,R0013991,R,
24376,R0024376,2,74,Bris De Machine,IRDS,47,21296,individuel,R,A,,2021-01-17,,V,
24377,R0024377,2,89,R.C Divers,IRDS,171,21156,individuel,R,A,2024-08-17,2025-08-17,,T,
24378,R0024378,2,22,Multi-Risques Entreprise,IRDS,45,2428,individuel,R,T,2021-10-06,2022-10-06,,V,
24379,R0024379,2,22,Multi-Risques Entreprise,IRDS,178,27553,individuel,S,A,2024-06-17,2025-06-17,,S,
24380,R0024380,2,80,R.C Decenale,IRDS,113,20471,individuel,F,A,2021-07-31,2022-07-31,,V,
24381,R0024381,2,83,R.C Professionnelle,IRDS,7,22978,individuel,R,A,2021-07-02,2022-07-02,,V,
24382,R0024382,2,75,Bris De Glaces,IRDS,32,19642,individuel,S,S,01-11-2024,2025-11-01,,V,
24383,R0024383,2,74,Bris De Machine,IRDS,38,23625,individuel,R,S,,2020-12-27,,R,
24384,R0024384,2,75,Bris De Glaces,IRDS,182,3585,individuel,R,C,2019-03-03,2020-03-02,,V,
24385,R0024385,2,80,R.C Decenale,IRDS,193,20064,individuel,S,A,2021-03-28,,,T,
24386,R0024386,2,75,Bris De Glaces,IRDS,178,5568,individuel,S,A,2021-10-08,2022-10-08,,V,
24387,R0024387,2,50,Vol,IRDS,121,16917,individuel,R,A,2022-09-26,2023-09-26,,R,
24388,R0024388,2,81,R.C Chef De Famille,IRDS,15,26567,individuel,R,S,2024-05-08,2025-05-08,,A,
24389,R0024389,2,81,R.C Chef De Famille,IRDS,12,19501,individuel,S,A,2022-01-15,2023-01-15,,V,
24390,R0024390,2,17,Assistance En Voyage 2,IRDS,79,4031,flotte,S,A,2024-09-21,2025-09-21,,R,
24391,R0024391,2,17,Assistance En Voyage 2,IRDS,24,11571,individuel,R,T,2022-07-15,2023-07-15,,R,
24392,R0024392,2,80,R.C Decenale,IRDS,7,27818,individuel,R,A,,2025-02-24,,V,
24393,R0024393,2,75,Bris De Glaces,IRDS,113,22391,flotte,R,A,2023-04-01,2024-03-31,,V,
24394,R0024394,2,50,Vol,IRDS,184,17715,flotte,R,A,2020-01-26,2021-01-25,,S,
24395,R0024395,2,81,R.C Chef De Famille,IRDS,58,22585,individuel,S,A,2021-04-06,2022-04-06,,S,
24396,R0024396,2,83,R.C Professionnelle,IRDS,12,12715,flotte,F,S,2023-06-28,2024-06-27,R0023844,V,
24397,R0024397,2,80,R.C Decenale,IRDS,120,17802,individuel,S,A,2020-04-25,2021-04-25,,V,
24398,R0024398,2,21,Incendie Risque Simple,IRDS,79,27029,individuel,S,A,2023-10-05,2024-10-04,,A,
24399,R0024399,2,81,R.C Chef De Famille,IRDS,146,7696,individuel,F,T,2020-12-19,2021-12-19,,S,
24400,R0024400,2,75,Bris De Glaces,IRDS,5,1885,flotte,R,T,2021-08-28,2022-08-28,,V,
24401,R0024401,2,51,Vol Habitations,IRDS,120,19566,flotte,F,A,2024-11-01,2025-11-01,,V,
24402,R0024402,2,74,Bris De Machine,IRDS,60,13409,individuel,R,A,2024-08-21,2025-08-21,,V,
24403,R0024403,2,89,R.C Divers,IRDS,33,18977,individuel,F,A,2024-01-18,,,V,
24404,R0024404,2,20,Incendie,IRDS,22,14563,individuel,R,A,2020-09-25,2021-09-25,,A,
24405,R0024405,2,21,Incendie Risque Simple,IRDS,187,21150,individuel,R,A,2019-03-25,2020-03-24,,V,
24406,R0024406,2,17,Assistance En Voyage 2,IRDS,83,5395,individuel,R,A,2020-08-06,2021-08-06,,S,
24407,R0024407,2,51,Vol Habitations,IRDS,82,11378,individuel,R,A,2020-10-24,2021-10-24,,V,
24408,R0024408,2,21,Incendie Risque Simple,IRDS,42,27312,individuel,R,A,2020-09-05,2021-09-05,,V,
24409,R0024409,2,50,Vol,IRDS,37,9172,individuel,S,C,2022-10-12,2023-10-12,,V,
24410,R0024410,2,75,Bris De Glaces,IRDS,196,6003,individuel,R,S,2022-01-25,2023-01-25,,V,
24411,R0024411,2,21,Incendie Risque Simple,IRDS,194,12324,individuel,R,C,2022-12-14,2023-12-14,,V,
24412,r0024412,2,78,Tous Risques Informatique,IRDS,58,18423,individuel,R,A,2023-03-24,2024-03-23,,V,
24413,R0024413,2,81,R.C Chef De Famille,IRDS,116,19242,individuel,R,S,2019-06-21,2020-06-20,,V,
24414,R0024414,2,20,Incendie,IRDS,72,27878,individuel,S,S,2022-11-05,2023-11-05,,V,
24415,R0024415,2,17,Assistance En Voyage 2,IRDS,178,11677,flotte,R,A,2021-09-17,2022-09-17,,S,
24416,R0024416,2,80,R.C Decenale,IRDS,185,24039,flotte,R,A,2024-11-29,2025-11-29,,V,
24417,R0024417,2,83,R.C Professionnelle,IRDS,165,9410,individuel,R,A,2022-04-14,,,V,
24418,R0024418,2,17,Assistance En Voyage 2,IRDS,47,15131,individuel,R,S,,2025-02-11,,V,
24419,R0024419,2,78,Tous Risques Informatique,IRDS,37,29152,individuel,R,A,2023-05-08,2024-05-07,,V,
24420,R0024420,2,20,Incendie,IRDS,178,15596,flotte,R,S,2022-03-11,2023-03-11,R0017970,S,
24421,R0024421,2,21,Incendie Risque Simple,IRDS,34,481,individuel,R,T,2020-06-23,2021-06-23,,S,
24422,R0024422,2,78,Tous Risques Informatique,IRDS,159,18265,individuel,R,A,2023-08-05,2024-08-04,,R,
24423,R0024423,2,78,Tous Risques Informatique,IRDS,103,27404,flotte,F,T,2019-06-08,2020-06-07,,V,
24424,R0024424,2,50,Vol,IRDS,179,24645,individuel,F,S,2020-10-12,2021-10-12,,V,
24425,R0024425,2,74,Bris De Machine,IRDS,167,17038,individuel,R,A,2019-03-05,2020-03-04,,V,
24426,R0024426,2,51,Vol Habitations,IRDS,25,12520,individuel,R,A,2020-07-15,2021-07-15,,R,
24427,R0024427,2,80,R.C Decenale,IRDS,188,28351,individuel,R,S,2021-09-24,2022-09-24,,R,
24428,R0024428,2,83,R.C Professionnelle,IRDS,169,12093,flotte,R,S,2023-02-07,2024-02-07,R0002823,V,
24429,R0024429,2,19,Assistance En Voyage,IRDS,129,5775,flotte,R,T,2021-11-14,2022/11/14,,V,
24430,R0024430,2,51,Vol Habitations,IRDS,39,27704,individuel,R,A,2023-06-06,2024-06-05,,S,
24431,R0024431,2,89,R.C Divers,IRDS,8,2523,flotte,R,A,2020-05-15,2021-05-15,R0012989,V,
24432,R0024432,2,83,R.C Professionnelle,IRDS,75,21846,individuel,R,T,2022-08-18,2023-08-18,,S,
24433,R0024433,2,22,Multi-Risques Entreprise,IRDS,98,6702,individuel,R,T,2022-01-26,2023-01-26,,V,
24434,R0024434,2,75,Bris De Glaces,IRDS,81,26575,individuel,R,C,2020-10-01,2021-10-01,,V,
24435,R0024435,2,78,Tous Risques Informatique,IRDS,141,4297,flotte,S,T,2020-04-07,2021-04-07,R0015827,V,
24436,R0024436,2,83,R.C Professionnelle,IRDS,110,19627,individuel,R,A,2022-04-18,2023-04-18,,V,
24437,R0024437,2,51,Vol Habitations,IRDS,55,20608,individuel,R,S,2022-06-03,2023-06-03,,R,
24438,R0024438,2,50,Vol,IRDS,1,23564,individuel,R,A,2024-08-13,2025-08-13,,A,
24439,R0024439,2,19,Assistance En Voyage,IRDS,53,23154,flotte,F,S,2023-01-11,2024-01-11,,V,
24440,R0024440,2,20,Incendie,IRDS,75,892,individuel,S,S,2019-09-06,2020-09-05,,V,
24441,R0024441,2,22,Multi-Risques Entreprise,IRDS,176,18429,individuel,R,A,2024-11-01,2025-11-01,,T,
24442,R0024442,2,78,Tous Risques Informatique,IRDS,112,25847,individuel,F,S,2022-12-29,2023-12-29,,V,
24443,R0024443,2,81,R.C Chef De Famille,IRDS,15,20233,individuel,R,A,2019-04-09,2020-04-08,,R,
24444,R0024444,2,21,Incendie Risque Simple,IRDS,184,3819,individuel,R,A,2024-05-11,2025-05-11,,V,
24445,R0024445,2,83,R.C Professionnelle,IRDS,186,16744,individuel,R,A,2019-09-05,2020-09-04,,V,
24446,R0024446,2,89,R.C Divers,IRDS,144,12538,flotte,R,A,2021-11-02,2022-11-02,R0017267,V,
24447,R0024447,2,81,R.C Chef De Famille,IRDS,183,2910,flotte,R,A,2024-02-05,2025-02-04,R0016606,V,
24448,R0024448,2,81,R.C Chef De Famille,IRDS,131,17467,individuel,R,A,2019-01-21,2020-01-21,,V,
24449,R0024449,2,19,Assistance En Voyage,IRDS,36,18936,individuel,R,A,2024-07-09,2025-07-09,,V,
24450,R0024450,2,80,R.C Decenale,IRDS,160,934,individuel,R,S,2020-02-03,2021-02-02,,T,
24451,R0024451,2,19,Assistance En Voyage,IRDS,62,27766,individuel,R,C,,2021-02-22,,V,
24452,R0024452,2,78,Tous Risques Informatique,IRDS,153,3123,flotte,S,A,2019-01-13,2020-01-13,R0008238,V,
24453,R0024453,2,51,Vol Habitations,IRDS,15,28362,individuel,F,C,2021-11-03,2022-11-03,,S,
24454,R0024454,2,50,Vol,IRDS,49,19870,individuel,R,T,2019-02-20,2020-02-20,,S,
24455,R0024455,2,80,R.C Decenale,IRDS,93,23046,individuel,R,A,2019-12-13,2020-12-12,,A,
24456,R0024456,2,21,Incendie Risque Simple,IRDS,78,2028,individuel,R,A,2022-10-15,2023-10-15,,V,
24457,R0024457,2,50,Vol,IRDS,104,16621,individuel,S,A,2021-04-02,2022-04-02,,V,
24458,R0024458,2,74,Bris De Machine,IRDS,52,12542,individuel,R,C,2023-05-12,2024-05-11,,V,
24459,R0024459,2,21,Incendie Risque Simple,IRDS,86,7433,flotte,S,T,2024-06-26,2025-06-26,,V,
24460,R0024460,2,89,R.C Divers,IRDS,7,9992,individuel,R,T,2020-03-01,2021-03-01,,S,
24461,R0024461,2,81,R.C Chef De Famille,IRDS,18,22150,individuel,R,A,2023-11-10,2024-11-09,,A,
24462,R0024462,2,75,Bris De Glaces,IRDS,65,24379,individuel,F,A,2023-11-22,2024-11-21,,V,
24463,R0024463,2,17,Assistance En Voyage 2,IRDS,90,24738,individuel,S,A,2022-10-31,2023-10-31,,V,
24464,R0024464,2,21,Incendie Risque Simple,IRDS,162,13590,flotte,R,S,2022-09-20,2023-09-20,,V,
24465,R0024465,2,81,R.C Chef De Famille,IRDS,93,15346,individuel,R,C,2019-09-18,2020-09-17,,R,
24466,R0024466,2,81,R.C Chef De Famille,IRDS,14,29201,individuel,F,S,2020-01-01,2020-12-31,,R,
24467,R0024467,2,19,Assistance En Voyage,IRDS,39,21678,individuel,R,A,2020-12-20,2021-12-20,,V,
24468,R0024468,2,51,Vol Habitations,IRDS,154,9495,individuel,R,S,2021-03-30,2022-03-30,,R,
24469,R0024469,2,75,Bris De Glaces,IRDS,66,11877,individuel,R,S,2019-11-07,2020-11-06,,V,
24470,R0024470,2,89,R.C Divers,IRDS,107,29066,flotte,R,S,2024-02-25,2025-02-24,,V,
24471,R0024471,2,81,R.C Chef De Famille,IRDS,20,8631,individuel,F,A,2021-02-16,2022-02-16,,V,
24472,R0024472,2,51,Vol Habitations,IRDS,123,29705,individuel,R,A,2022-01-11,2023-01-11,,R,
24473,R0024473,2,75,Bris De Glaces,IRDS,37,26721,individuel,F,A,2023-07-07,2024-07-06,,V,
24474,R0024474,2,17,Assistance En Voyage 2,IRDS,116,12314,individuel,R,A,2023-06-27,2024-06-26,,T,
24475,R0024475,2,21,Incendie Risque Simple,IRDS,136,22371,individuel,F,T,2023-03-21,2024-03-20,,V,
24476,R0024476,2,80,R.C Decenale,IRDS,68,27258,individuel,R,A,2022-06-09,2023-06-09,,R,
24477,R0024477,2,83,R.C Professionnelle,IRDS,74,26439,individuel,S,A,2020-10-05,2021-10-05,,V,
24478,R0024478,2,75,Bris De Glaces,IRDS,81,9854,individuel,R,A,2020-05-29,2021-05-29,,T,
24479,R0024479,2,78,Tous Risques Informatique,IRDS,179,28542,individuel,R,S,2024-12-03,2025-12-03,,R,
24480,R0024480,2,20,Incendie,IRDS,165,24884,individuel,R,A,2020-01-02,2021-01-01,,V,
24481,R0024481,2,80,R.C Decenale,IRDS,143,24218,individuel,R,T,2022-08-23,2023-08-23,,R,
24482,R0024482,2,20,Incendie,IRDS,77,27403,individuel,S,C,2020-02-19,2021-02-18,,V,
24483,R0024483,2,75,Bris De Glaces,IRDS,11,20300,individuel,R,A,2023-09-15,2024-09-14,,V,
24484,R0024484,2,51,Vol Habitations,IRDS,79,24799,flotte,R,A,2024-10-15,2025-10-15,,V,
24485,R0024485,2,21,Incendie Risque Simple,IRDS,157,8818,individuel,F,C,2024-06-15,2025-06-15,,V,
24486,R0024486,2,78,Tous Risques Informatique,IRDS,111,5735,individuel,R,A,2019-09-12,2020-09-11,,V,
24487,R0024487,2,75,Bris De Glaces,IRDS,5,18280,individuel,R,A,2022-03-02,2023-03-02,,V,
24488,R0024488,2,75,Bris De Glaces,IRDS,178,14458,individuel,S,A,2020-12-20,2021/12/20,,V,
24489,R0024489,2,83,R.C Professionnelle,IRDS,32,11290,individuel,R,A,2019-06-05,2020-06-04,,V,
24490,R0024490,2,78,Tous Risques Informatique,IRDS,198,11080,individuel,R,S,2022-04-16,2023-04-16,,V,
24491,R0024491,2,51,Vol Habitations,IRDS,197,13887,individuel,R,A,2022-04-02,2023-04-02,,T,
24492,R0024492,2,81,R.C Chef De Famille,IRDS,26,12463,individuel,R,A,2021-08-18,2022-08-18,,V,
24493,R0024493,2,83,R.C Professionnelle,IRDS,56,27200,individuel,R,T,2021-12-16,2022-12-16,,V,
24494,R0024494,2,51,Vol Habitations,IRDS,110,23706,individuel,R,A,2021-09-15,2022-09-15,,V,
24495,R0024495,2,83,R.C Professionnelle,IRDS,73,25328,individuel,R,S,2020-04-02,2021-04-02,,V,
24496,R0024496,2,74,Bris De Machine,IRDS,13,9462,individuel,S,A,2020-07-19,2021-07-19,,T,
24497,R0024497,2,27,Multi-Risques Habitation,IRDS,7,14601,individuel,R,A,2022-07-26,2023-07-26,,S,
24498,R0024498,2,89,R.C Divers,IRDS,27,26667,individuel,F,A,2024-10-19,2025-10-19,,T,
24499,R0024499,2,19,Assistance En Voyage,IRDS,45,11024,individuel,S,S,,2024-06-07,,V,
24500,R0024500,2,21,Incendie Risque Simple,IRDS,118,14831,individuel,R,C,2021-01-07,2022-01-07,,T,
24501,R0024501,2,20,Incendie,IRDS,83,8776,individuel,R,S,2020-08-21,2021-08-21,,V,
24502,R0024502,2,78,Tous Risques Informatique,IRDS,20,21723,individuel,F,A,2021/05/07,2022-05-07,,R,
