NUM_QUITTANCE,ID_BRANCHE,BRANCHE,ID_POLICE,ID_AGENT,ANNEE_EMISSION,MOIS_EMISSION,DATE_EMISSION,DATE_ANNULATION,MOIS_ANNULATION,ANNEE_ANNULATION,NATURE_ANNULATION,SITUATION_ANNULATION,MT_RC_ANN,MT_DOM_ANN,MT_INC_ANN,MT_VOL_ANN,MT_PNN_ANN,MT_FGA_ANN,MT_TIMBRE,MT_PTT_ANN,MT_COMMISSION_ANN
QA00055740,1,AUTO,13568,91,2020,1,2019-03-31,2020-12-08,12,2020,Annulation,En Cours,4649.639,0.0,29.059,0.0,4818.152,1162.41,11.167,6336.968,724.823
QA00055745,1,AUTO,18504,125,2020,10,2020-07-20,2022-01-02,1,2022,Rist.Caisse,Anterieur,195.89,56.279,0.0,19.328,310.918,48.972,9.045,393.243,45.819
QA00055779,1,AUTO,17191,91,2020,6,2019-03-21,2020-09-26,9,2020,Rist.Caisse,Anterieur,166.291,0.0,41.283,23.036,230.61,41.573,14.485,302.157,41.069
QS00055783,3,SANTE,29149,78,2025,11,2024-09-11,2025-11-11,9,2024,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,12315.135,0.0,16.143,12944.512,712.451
QR00055902,2,IRDS,25662,153,2022,6,2022-03-26,2022-06-02,3,2022,Ann.Cxp,Anterieur,0.0,249.153,0.0,0.0,249.153,0.0,5.19,264.48,27.82
QA00055987,1,AUTO,19242,142,1900,3,2020-09-08,2022-01-18,1,2022,Rist.Cheque,Anterieur,129.929,0.0,26.306,0.0,192.792,32.482,13.569,254.204,29.66
QA00056024,1,AUTO,7591,86,2025,9,2024-02-17,2025-02-11,2,2024,Rist.Agent,En Cours,10117.613,3668.573,52.941,0.0,13885.164,2529.403,9.592,17472.43,2782.115
QA00056070,1,AUTO,16999,100,2022,10,2021-11-24,2024-06-06,6,2024,Ann.Cxp,Anterieur,41.688,0.0,9.496,4.404,55.588,10.422,8.661,78.976,8.463
QA00056130,1,AUTO,18566,41,2021,6,2021-05-25,2024-05-14,5,2024,Rist.Bank,En Cours,77.273,0.0,26.275,6.543,196.497,19.318,5.778,237.285,25.326
QA00056197,1,AUTO,9888,101,2024,9,2023-01-18,2023-11-29,11,2023,Ann.Cxp,En Cours,157.559,58.757,0.0,0.0,241.794,39.39,11.677,305.129,44.275
QA00056202,1,AUTO,4387,7,2020,12,2020-07-23,2024-11-11,11,2024,NEANT,En Cours,739.103,0.0,0.0,0.0,739.103,184.776,14.41,994.112,140.984
QS00056207,3,SANTE,28897,110,2021,7,2019-12-13,2022-12-06,12,2022,Ann.Cxp,Anterieur,0.0,0.0,0.0,0.0,32872.489,0.0,11.55,34075.999,2070.318
QR00056266,2,IRDS,20986,71,2025,12,2023-10-01,2025-05-19,10,2023,Ann.Cxp,En Cours,0.0,61.276,0.0,0.0,61.276,0.0,8.148,73.422,5.313
QS00056306,3,SANTE,29133,73,2024,5,2023-02-05,2024-04-05,4,2024,Rist.Bank,Anterieur,0.0,0.0,0.0,0.0,54988.956,0.0,19.716,57715.774,2871.658
QR00056366,2,IRDS,23842,142,2024,8,2023-02-12,2024-10-11,10,2024,Rist.Caisse,Anterieur,0.0,84.649,0.0,0.0,84.649,0.0,4.558,92.756,13.88
QA00056371,1,AUTO,9231,147,2020,6,2020-06-18,2021-09-13,9,2021,Annulation,En Cours,1112.252,0.0,20.415,0.0,1266.238,278.063,10.961,1654.699,250.656
QA00056402,1,AUTO,16300,51,2024,8,2022-10-30,2024-05-27,10,2022,Ann.Cxp,En Cours,1026.286,601.359,0.0,0.0,1704.076,256.572,7.573,2074.956,246.545
QR00056478,2,IRDS,23173,181,2021,7,2021-08-14,2022-05-11,5,2022,Rist.Caisse,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,8.915,8.915,0.715
QR00056500,2,IRDS,24372,111,2023,3,2023-06-03,2024-08-20,8,2024,Rist.Agent,En Cours,0.0,64.309,0.0,40.364,104.673,0.0,8.578,119.254,6.042
QA00056522,1,AUTO,12260,106,2024,2,2023-04-11,2024-05-11,4,2023,Rist.Caisse,Anterieur,315.784,53.536,0.0,0.0,467.696,78.946,7.016,588.983,99.486
QA00056603,1,AUTO,16035,22,2023,12,2023-04-25,2023-11-22,11,2023,Ann.Cxp,Anterieur,325.127,24.762,0.0,20.773,446.456,81.282,9.91,566.062,100.724
QA00056766,1,AUTO,16925,154,2021,2,2021-05-13,2023-11-07,11,2023,NEANT,Anterieur,359.087,424.157,0.0,0.0,798.619,89.772,9.513,947.138,167.697
QR00056768,2,IRDS,27576,101,2023,12,2022-01-31,2023-03-04,3,2023,NEANT,En Cours,144.579,0.0,0.0,0.0,144.579,36.145,4.632,194.198,14.225
QA00056788,1,AUTO,10991,136,2019,3,2018-11-13,2024-08-25,8,2024,Ann.Cxp,Anterieur,276.149,89.3,16.256,8.2,402.722,69.037,9.233,507.342,68.767
QA00056836,1,AUTO,19033,23,2019,7,2019-07-24,2020-06-16,6,2020,Annulation,Anterieur,9995.13,0.0,0.0,0.0,10069.635,2498.782,12.262,13301.988,0.0
QA00056838,1,AUTO,1876,89,2019,5,2017-12-17,2021-10-10,10,2021,Rist.Cheque,Anterieur,1020.587,1304.95,0.0,0.0,2344.33,255.147,12.453,2735.096,229.209
QA00056862,1,AUTO,3171,55,2023,11,2022-06-05,2024-10-26,10,2024,Rist.Agent,Anterieur,143.909,278.4,0.0,0.0,533.225,35.977,13.125,610.44,88.996
QS00056864,3,SANTE,28759,149,2022,7,2022-05-30,2022-08-18,5,2022,Ann.Cxp,Anterieur,0.0,0.0,0.0,0.0,29903.748,0.0,8.032,31012.911,1325.555
QA00056953,1,AUTO,5835,195,2025,11,2022-07-28,2024-01-01,7,2022,Rist.Caisse,En Cours,134.129,0.0,14.265,9.68,331.922,33.532,14.913,402.624,41.747
QA00056997,1,AUTO,3862,158,2023,8,2022-10-22,2023-03-20,3,2023,Rist.Bank,En Cours,142.601,172.943,0.0,24.457,370.06,35.65,9.079,434.278,75.183
QA00057042,1,AUTO,13123,11,2024,9,2023-02-04,2023-07-01,7,2023,Rist.Agent,En Cours,594.534,0.0,0.0,29.228,722.459,148.633,10.106,935.175,138.979
QA00057050,1,AUTO,8857,161,2023,1,2023-06-06,2023-09-03,9,2023,Ann.Cxp,En Cours,181.751,94.58,0.0,0.0,325.836,45.438,5.31,401.933,58.544
QA00057053,1,AUTO,16718,152,2024,6,2023-10-04,2024-02-04,10,2023,Rist.Cheque,En Cours,314.568,149.667,0.0,0.0,464.235,78.642,6.104,576.774,66.502
QA00057065,1,AUTO,10882,58,2022,3,2022-12-07,2023-05-28,5,2023,Rist.Caisse,En Cours,656.137,179.517,44.419,0.0,981.066,164.034,9.352,1221.146,186.047
QA00057145,1,AUTO,15035,90,2022,8,2021-06-16,2023-09-20,9,2023,Rist.Caisse,Anterieur,350.167,0.0,52.919,34.939,503.798,87.542,7.497,627.927,78.71
QA00057254,1,AUTO,93,193,2019,9,2019-08-10,2021-09-07,9,2021,Rist.Caisse,Anterieur,690.498,130.266,0.0,28.463,937.24,172.625,13.52,1175.774,105.959
QA00057316,1,AUTO,11827,99,2020,6,2019-12-21,2024-05-29,5,2024,Ann.Cxp,Anterieur,307.908,17.256,0.0,9.716,448.32,76.977,8.869,563.035,82.835
QR00057346,2,IRDS,21914,166,1900,5,2023-06-17,2024-11-04,6,2023,NEANT,Anterieur,175.45,57.476,0.0,0.0,232.926,43.862,6.102,292.701,35.412
QA00057459,1,AUTO,15596,125,2019,10,2018-05-12,2022-07-04,7,2022,Ann.Cxp,Anterieur,12379.659,0.0,26.646,0.0,12406.305,3094.915,12.528,16318.738,2331.459
QR00057470,2,IRDS,23164,61,2019,12,2019-03-06,2023-05-13,5,2023,Annulation,En Cours,0.0,56.968,0.0,12.43,69.398,0.0,6.534,80.63,7.91
QR00057504,2,IRDS,23433,171,2022,10,2021-04-30,2022-09-09,9,2022,Rist.Caisse,Anterieur,0.0,92.743,0.0,0.0,92.743,0.0,8.582,107.593,9.668
QA00057629,1,AUTO,7426,173,2025,6,2023-08-04,2024-09-08,8,2023,Rist.Cheque,En Cours,477.619,83.617,0.0,0.0,622.476,119.405,10.203,783.704,71.805
QR00057635,2,IRDS,21452,64,2024,5,2022-08-17,2024-05-24,8,2022,NEANT,Anterieur,0.0,229.986,0.0,0.0,229.986,0.0,7.929,247.359,13.136
QA00057713,1,AUTO,4698,30,2025,12,2022-04-03,2024-01-16,4,2022,NEANT,Anterieur,645.228,0.0,0.0,33.114,737.641,161.307,7.224,944.445,78.897
QA00057749,1,AUTO,6946,110,2025,6,2023-11-11,2024-04-26,11,2023,Rist.Agent,Anterieur,128.83,90.91,41.617,0.0,315.843,32.208,8.742,376.859,53.709
QR00057752,2,IRDS,27135,62,2023,4,2022-06-22,2023-04-05,4,2023,Annulation,En Cours,0.0,36.441,0.0,0.0,36.441,0.0,7.491,46.431,2.575
QA00057875,1,AUTO,11076,8,2024,10,2023-09-19,2024-07-23,7,2024,Rist.Caisse,Anterieur,490.999,120.687,0.0,15.093,668.784,122.75,6.81,837.053,69.229
QA00058282,1,AUTO,11185,94,2022,10,2021-05-24,2024-02-05,2,2024,Rist.Agent,Anterieur,58.484,146.198,0.0,0.0,275.776,14.621,12.804,317.196,54.287
QR00058478,2,IRDS,25249,144,2023,9,2023-01-16,2023-08-04,8,2023,Annulation,En Cours,318.446,0.0,0.0,0.0,318.446,79.612,4.681,419.373,29.165
QR00058505,2,IRDS,26206,124,2021,12,2019-12-18,2024-09-18,9,2024,Rist.Cheque,En Cours,0.0,0.0,0.0,31.846,31.846,0.0,5.18,38.978,3.181
QS00058531,3,SANTE,29443,161,2023,11,2023-01-20,2023-11-10,1,2023,Rist.Agent,En Cours,0.0,0.0,0.0,0.0,37366.272,0.0,12.248,39507.452,2634.82
QR00058546,2,IRDS,27938,142,2021,9,2020-01-09,2024-04-11,4,2024,Rist.Cheque,En Cours,0.0,237.892,0.0,32.665,270.557,0.0,6.334,289.637,39.182
QA00058583,1,AUTO,7059,78,2024,1,2022-02-23,2023-11-09,2,2022,Rist.Cheque,En Cours,752.086,0.0,45.081,0.0,797.167,188.022,11.621,0.0,99.654
QA00058594,1,AUTO,1576,81,2025,1,2023-08-13,2024-01-23,8,2023,NEANT,Anterieur,1551.72,73.548,0.0,0.0,1692.399,387.93,12.231,2202.723,187.1
QA00058673,1,AUTO,18672,83,2025,8,2023-11-28,2025-10-04,11,2023,Rist.Bank,Anterieur,101.369,22.686,0.0,0.0,124.055,25.342,10.278,167.745,17.417
QA00058695,1,AUTO,294,107,2021,11,2021-10-30,2024-11-17,11,2024,Rist.Agent,En Cours,553.382,0.0,0.0,0.0,617.843,138.345,6.329,794.374,98.731
QS00058720,3,SANTE,28240,68,2019,7,2019-02-12,2020-11-02,11,2020,Rist.Cheque,En Cours,0.0,0.0,0.0,0.0,10407.332,0.0,18.08,10955.341,1055.593
QA00058756,1,AUTO,11232,153,1900,4,2020-01-04,2023-04-06,4,2023,Rist.Cheque,Anterieur,99.876,51.703,0.0,0.0,211.41,24.969,6.08,255.447,30.049
QA00058761,1,AUTO,12371,98,2023,12,2022-08-14,2024-05-09,5,2024,Annulation,Anterieur,25.406,0.0,0.0,0.0,81.765,6.351,14.215,107.788,11.101
QR00058784,2,IRDS,24029,197,2024,8,2023-03-31,2024-07-14,3,2023,NEANT,En Cours,0.0,157.705,0.0,0.0,157.705,0.0,6.416,175.133,11.312
QA00058810,1,AUTO,15598,66,2025,9,2024-03-09,2024-10-01,10,2024,Rist.Cheque,Anterieur,204.721,163.083,0.0,0.0,604.332,51.18,5.122,692.415,85.123
QR00058873,2,IRDS,24383,38,2021,6,2019-12-22,2022-04-12,4,2022,Rist.Agent,En Cours,0.0,73.35,0.0,0.0,73.35,0.0,4.03,81.12,10.508
QS00058903,3,SANTE,28934,69,2025,11,2023-10-09,2024-07-23,10,2023,Annulation,Anterieur,0.0,0.0,0.0,0.0,35807.688,0.0,16.603,37485.417,2581.164
QR00058909,2,IRDS,26468,135,2025,5,2024-01-26,2024-05-01,5,2024,Rist.Agent,En Cours,0.0,20.704,0.0,0.0,20.704,0.0,3.57,25.686,2.094
QA00058931,1,AUTO,15770,119,2022,3,2021-06-26,2022-10-16,10,2022,Annulation,Anterieur,292.647,0.0,0.0,0.0,292.647,73.162,8.49,393.097,63.818
QR00059092,2,IRDS,26195,65,2021,9,2021-01-25,2022-07-01,7,2022,Rist.Cheque,En Cours,182.454,0.0,0.0,0.0,182.454,45.614,5.761,243.373,22.858
QR00059110,2,IRDS,23852,57,2025,12,2023-06-11,2024-10-28,6,2023,Rist.Caisse,En Cours,344.183,0.0,0.0,24.33,368.513,86.046,5.367,478.338,30.942
QA00059225,1,AUTO,5850,185,2024,12,2023-09-30,2024-09-27,9,2023,NEANT,En Cours,72.083,72.037,0.0,0.0,257.191,18.021,8.191,300.368,27.164
QS00059249,3,SANTE,28564,20,2020,9,2019-06-10,2021-05-14,5,2021,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,77284.329,0.0,12.393,80281.281,0.0
QA00059346,1,AUTO,19478,100,2020,7,2020-07-18,2020-09-15,9,2020,Rist.Agent,Anterieur,191.097,0.0,0.0,38.672,355.464,47.774,9.522,439.785,45.51
QR00059393,2,IRDS,27961,48,2020,2,2019-03-18,2022-07-27,7,2022,Rist.Cheque,En Cours,0.0,65.773,0.0,0.0,65.773,0.0,8.005,77.684,10.907
QR00059417,2,IRDS,24295,57,2020,7,2020-05-21,2023-09-20,9,2023,Annulation,En Cours,0.0,32.494,0.0,23.106,55.6,0.0,9.3,68.223,6.703
QA00059444,1,AUTO,6182,40,2019,8,2019-03-17,2021-05-30,5,2021,Rist.Bank,Anterieur,1531.327,776.411,6.898,0.0,2370.112,382.832,12.674,2934.563,351.397
QR00059584,2,IRDS,22466,47,2023,12,2022-08-28,2024-02-03,2,2024,NEANT,En Cours,0.0,248.795,0.0,19.027,267.822,0.0,4.425,283.727,24.913
QA00059665,1,AUTO,16147,189,2024,9,2023-03-25,2024-08-15,8,2024,Rist.Agent,En Cours,941.143,48.584,44.325,0.0,1083.494,235.286,12.4,1390.976,176.464
QR00059720,2,IRDS,24487,5,2023,12,2022-09-24,2024-09-01,9,2024,Rist.Bank,Anterieur,0.0,0.0,0.0,33.245,33.245,0.0,5.9,41.238,5.988
QA00059725,1,AUTO,6241,45,2020,2,2020-08-18,2021-12-30,12,2021,Rist.Caisse,Anterieur,92.584,0.0,5.315,0.0,126.505,23.146,10.685,169.732,24.582
QA00059733,1,AUTO,6297,34,2020,7,2019-12-15,2024-11-16,11,2024,Annulation,Anterieur,51.475,0.0,0.0,0.0,146.142,12.869,8.458,176.976,31.794
QR00059760,2,IRDS,27767,176,2022,1,2022-03-21,2022-11-18,3,2022,Rist.Caisse,Anterieur,83.496,27.079,0.0,32.893,143.468,20.874,5.475,178.747,15.414
QA00059816,1,AUTO,9298,94,2020,4,2020-07-09,2022-03-05,3,2022,Annulation,Anterieur,34.181,24.402,0.0,14.299,266.458,8.545,14.309,308.943,53.654
QR00060231,2,IRDS,21485,172,2022,1,2022-01-18,2022-05-12,1,2022,Ann.Cxp,En Cours,0.0,53.319,0.0,0.0,53.319,0.0,7.19,62.929,6.571
QR00060284,2,IRDS,23794,186,2020,4,2019-06-11,2023-10-20,10,2023,Annulation,Anterieur,0.0,130.322,0.0,0.0,130.322,0.0,3.635,141.726,11.091
QR00060310,2,IRDS,23816,71,2025,10,2023-10-16,2024-10-02,10,2023,Annulation,En Cours,120.52,30.978,0.0,0.0,151.498,30.13,4.276,195.675,11.438
QA00060331,1,AUTO,14375,92,2022,8,2020-12-15,2024-01-10,1,2024,Ann.Cxp,En Cours,236.385,94.388,0.0,15.338,479.812,59.096,5.804,572.247,50.683
QA00060401,1,AUTO,5733,145,2024,8,2023-02-23,2024-06-29,6,2024,Rist.Agent,Anterieur,9249.72,1056.787,0.0,9.094,10332.385,2312.43,14.191,13188.118,1334.421
QA00060555,1,AUTO,17730,79,2023,2,2022-05-22,2024-06-20,6,2024,Annulation,En Cours,317.334,0.0,57.33,0.0,495.777,79.334,5.152,617.799,100.709
QS00060660,3,SANTE,28891,178,2023,6,2022-11-06,2024-02-26,2,2024,Rist.Agent,Anterieur,0.0,0.0,0.0,0.0,40809.906,0.0,12.564,43257.563,4163.615
QA00060666,1,AUTO,15871,18,2019,8,2018-04-29,2019-03-02,3,2019,Rist.Agent,Anterieur,438.991,123.917,48.365,56.235,773.279,109.748,13.532,940.756,158.093
QA00060739,1,AUTO,15675,119,2020,4,2020-10-21,2021-09-14,9,2021,Rist.Bank,Anterieur,1709.649,427.745,50.459,0.0,2187.853,427.412,10.845,2765.22,244.77
QA00060765,1,AUTO,8568,69,2019,1,2019-04-06,2022-05-30,5,2022,Rist.Caisse,En Cours,956.337,73.14,0.0,47.184,1118.497,239.084,12.945,1434.265,128.34
QR00060772,2,IRDS,21250,72,2025,10,2023-12-23,2024-12-23,12,2024,NEANT,En Cours,160.5,0.0,0.0,0.0,160.5,40.125,4.03,211.114,30.936
QA00060791,1,AUTO,5871,154,2021,2,2021-03-07,2024-11-10,11,2024,Rist.Bank,En Cours,116.701,20.19,20.386,8.284,263.385,29.175,6.7,313.663,40.38
QA00060867,1,AUTO,996,110,2023,9,2023-01-11,2023-05-02,5,2023,Rist.Agent,Anterieur,1773.463,0.0,10.453,0.0,1806.255,443.366,14.811,2390.413,323.225
QR00060949,2,IRDS,20198,4,2024,8,2023-12-06,2024-11-04,11,2024,Rist.Caisse,Anterieur,0.0,78.0,0.0,0.0,78.0,0.0,4.391,86.773,5.447
QA00060983,1,AUTO,15743,196,2020,9,2020-03-11,2023-07-08,7,2023,Rist.Caisse,En Cours,122.478,0.0,0.0,0.0,168.647,30.619,8.833,219.211,36.831
QA00061035,1,AUTO,6591,65,2023,1,2022-03-09,2024-10-05,10,2024,Annulation,En Cours,553.925,121.492,32.013,0.0,760.129,138.481,13.673,951.161,153.511
QR00061111,2,IRDS,22594,195,2024,5,2022-11-25,2023-05-05,11,2022,Rist.Bank,Anterieur,0.0,168.987,0.0,0.0,168.987,0.0,6.975,183.918,23.009
QA00061231,1,AUTO,9532,40,2025,1,2022-01-17,2025-05-06,1,2022,Ann.Cxp,Anterieur,587.207,0.0,0.0,0.0,598.379,146.802,7.382,793.985,138.941
QA00061236,1,AUTO,2207,62,2020,12,2020-03-21,2020-11-30,11,2020,Rist.Cheque,Anterieur,116.811,197.276,70.891,0.0,432.116,29.203,14.88,499.265,76.056
QA00061320,1,AUTO,8635,150,2020,12,2019-11-19,2023-04-27,4,2023,Rist.Cheque,Anterieur,18201.51,2515.42,65.632,0.0,20833.165,4550.377,8.544,26708.404,4043.241
QA00061351,1,AUTO,3604,9,2022,2,2021-11-21,2023-12-06,12,2023,Annulation,En Cours,492.749,75.812,0.0,16.188,618.282,123.187,6.469,791.118,108.592
QA00061368,1,AUTO,18463,82,2022,3,2021-04-15,2022-09-25,9,2022,Rist.Agent,Anterieur,6793.519,0.0,0.0,0.0,6929.128,1698.38,12.58,9041.183,1072.275
QA00061530,1,AUTO,12427,77,2021,11,2020-03-05,2021-05-27,5,2021,Annulation,Anterieur,71.133,121.004,14.474,0.0,353.614,17.783,12.509,406.239,69.455
QA00061576,1,AUTO,18458,133,2023,4,2023-07-24,2023-10-01,7,2023,Rist.Caisse,Anterieur,112.804,130.028,0.0,0.0,242.832,28.201,7.709,297.517,40.337
QA00061581,1,AUTO,8312,94,2025,10,2024-03-04,2024-05-05,5,2024,Rist.Agent,Anterieur,501.235,30.933,0.0,31.765,678.391,125.309,11.42,868.453,81.907
QA00061597,1,AUTO,1148,176,2024,10,2023-11-30,2024-01-23,11,2023,Rist.Bank,Anterieur,61.911,0.0,0.0,4.866,123.207,15.478,8.461,156.375,20.051
QS00061652,3,SANTE,29625,169,2024,10,2024-05-28,2024-10-11,5,2024,Rist.Bank,En Cours,0.0,0.0,0.0,0.0,38269.878,0.0,19.597,40335.56,3707.799
QA00061695,1,AUTO,11129,200,2023,1,2022-10-19,2023-02-14,2,2023,NEANT,En Cours,146.702,0.0,0.0,0.0,187.575,36.675,9.986,247.2,41.799
QA00061726,1,AUTO,11928,81,2019,6,2019-05-18,2021-06-09,6,2021,NEANT,Anterieur,945.6,182.542,0.0,0.0,1161.716,236.4,7.108,1480.954,215.849
QR00061773,2,IRDS,24010,96,2025,6,2024-02-22,2025-06-09,2,2024,Rist.Bank,En Cours,0.0,78.96,0.0,32.192,111.152,0.0,7.019,125.385,11.141
QA00061834,1,AUTO,16343,165,2021,3,2020-01-04,2024-10-10,10,2024,Ann.Cxp,En Cours,213.648,74.87,0.0,29.662,342.282,53.412,6.738,427.309,59.152
QA00061882,1,AUTO,17588,199,2022,3,2021-02-19,2022-06-04,6,2022,Annulation,Anterieur,45.633,29.46,0.0,7.83,243.325,11.408,11.952,285.459,32.32
QA00061886,1,AUTO,9627,164,2025,4,2023-10-29,2025-07-19,10,2023,Annulation,Anterieur,218.16,0.0,0.0,0.0,218.16,54.54,9.242,293.371,42.661
QA00061902,1,AUTO,4282,122,1900,3,2023-08-09,2024-02-10,8,2023,Annulation,En Cours,79.187,0.0,30.784,12.803,181.42,19.797,9.489,221.659,30.096
QA00061932,1,AUTO,10991,136,2022,3,2021-01-02,2023-03-21,3,2023,Rist.Cheque,En Cours,271.307,77.714,0.0,0.0,476.117,67.827,13.32,586.601,77.735
QR00062102,2,IRDS,22409,45,2019,6,2019-05-02,2024-05-20,5,2024,Ann.Cxp,En Cours,422.97,74.083,0.0,0.0,497.053,105.743,8.716,633.607,78.886
QA00062138,1,AUTO,4194,170,2022,3,2022-08-13,2023-07-28,7,2023,Rist.Caisse,Anterieur,39605.193,0.0,52.786,32.86,39723.571,9901.298,13.277,52706.265,6895.022
QR00062140,2,IRDS,26581,46,2022,8,2021-06-28,2024-01-20,1,2024,Rist.Caisse,Anterieur,168.566,159.359,0.0,78.859,406.784,42.142,7.034,483.768,60.178
QS00062143,3,SANTE,29307,81,2024,4,2024-06-08,2024-09-29,9,2024,Rist.Caisse,En Cours,0.0,0.0,0.0,0.0,28936.05,0.0,12.689,30660.474,1554.375
QS00062312,3,SANTE,29666,76,2021,2,2021-05-31,2021-06-08,5,2021,Rist.Agent,Anterieur,0.0,0.0,0.0,0.0,22288.231,0.0,8.907,23246.246,2116.702
QA00062328,1,AUTO,13899,80,2020,4,2020-01-25,2024-05-20,5,2024,Ann.Cxp,En Cours,202.251,53.361,0.0,0.0,272.411,50.563,10.908,347.933,59.209
QA00062352,1,AUTO,6178,180,2025,1,2022-09-20,2025-10-21,9,2022,Rist.Bank,En Cours,271.824,0.0,0.0,0.0,271.824,67.956,13.657,371.014,45.415
QA00062361,1,AUTO,15348,181,2020,9,2020-10-22,2021-06-24,6,2021,Rist.Agent,En Cours,307.216,43.971,0.0,23.599,469.163,76.804,7.469,590.657,98.111
QA00062409,1,AUTO,13401,13,2019,2,2019-01-07,2020-08-12,8,2020,Ann.Cxp,Anterieur,74.149,0.0,0.0,0.0,162.159,18.537,11.993,203.335,17.918
QA00062462,1,AUTO,6917,30,2019,9,2019-03-05,2019-06-07,3,2019,Annulation,Anterieur,126.757,47.696,30.083,0.0,210.071,31.689,13.456,267.34,22.277
QA00062566,1,AUTO,14569,75,2024,12,2022-12-25,2023-12-18,12,2023,NEANT,En Cours,653.884,27.351,0.0,18.235,848.809,163.471,14.726,1080.38,176.978
QA00062574,1,AUTO,2831,20,2024,6,2022-12-04,2023-10-22,12,2022,Rist.Agent,Anterieur,586.488,642.862,15.788,26.573,1331.782,146.622,13.437,1578.603,151.921
QA00062610,1,AUTO,603,175,2020,3,2019-12-26,2020-10-09,10,2020,Rist.Cheque,En Cours,27.038,0.0,0.0,7.295,59.925,6.76,8.624,79.287,9.175
QA00062631,1,AUTO,13729,48,2021,6,2021-11-16,2022-07-14,7,2022,Rist.Agent,En Cours,144.119,19.322,0.0,48.929,281.823,36.03,12.122,349.791,46.235
QR00062638,2,IRDS,27776,134,2021,12,2021-01-07,2022-09-13,9,2022,NEANT,En Cours,0.0,41.842,0.0,0.0,41.842,0.0,3.452,47.698,4.021
QA00062711,1,AUTO,7292,32,2025,12,2023-03-20,2025-04-17,3,2023,Rist.Caisse,Anterieur,21936.177,1523.65,0.0,37.506,23573.673,5484.044,9.758,30769.895,2912.117
QR00062763,2,IRDS,24347,189,2024,8,2022-08-07,2023-01-14,8,2022,Rist.Bank,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,5.183,5.183,0.544
QA00062794,1,AUTO,17372,10,2025,10,2023-12-26,2024-02-18,2,2024,Ann.Cxp,En Cours,139.11,0.0,7.292,14.739,246.97,34.778,8.733,306.703,25.312
QA00062808,1,AUTO,10415,37,2021,3,2020-08-28,2023-12-29,12,2023,Rist.Agent,En Cours,700.097,0.0,0.0,37.767,794.043,175.024,10.084,1024.659,92.318
QA00062815,1,AUTO,18183,19,2024,2,2022-08-25,2022-12-31,8,2022,NEANT,En Cours,79.716,76.501,33.742,9.646,267.377,19.929,13.401,317.745,25.493
QA00062835,1,AUTO,942,57,2024,12,2022-11-07,2023-01-17,11,2022,Ann.Cxp,Anterieur,70.437,11.075,0.0,0.0,81.512,17.609,9.325,112.803,19.766
QA00062984,1,AUTO,14006,110,2023,3,2022-09-25,2024-09-29,9,2024,Rist.Cheque,En Cours,57.726,0.0,0.0,0.0,97.323,14.431,13.651,132.629,21.717
QA00063148,1,AUTO,5987,60,2020,7,2020-01-27,2020-06-11,1,2020,Rist.Caisse,En Cours,829.375,163.683,96.007,44.24,1210.36,207.344,6.517,1495.197,143.764
QA00063179,1,AUTO,16118,26,2025,7,2024-08-30,2024-09-14,9,2024,NEANT,Anterieur,124.893,0.0,55.526,0.0,262.467,31.223,6.622,321.068,43.449
QA00063197,1,AUTO,15426,56,2023,9,,2023-02-19,2,2023,Rist.Bank,En Cours,270.199,87.784,0.0,0.0,499.949,67.55,5.376,600.942,98.47
QR00063278,2,IRDS,21425,110,2020,9,2019-02-22,2020-03-21,3,2020,Annulation,Anterieur,116.979,166.469,0.0,0.0,283.448,29.245,9.251,338.622,47.328
QA00063306,1,AUTO,6331,192,2020,7,2019-10-18,2020-09-22,9,2020,Rist.Caisse,Anterieur,158.085,0.0,50.275,0.0,208.36,39.521,14.125,277.541,25.052
QA00063310,1,AUTO,4020,117,2021,12,2021-02-15,2022-06-19,6,2022,Rist.Agent,Anterieur,474.576,195.972,108.682,24.674,871.32,118.644,10.69,1058.461,131.914
QA00063321,1,AUTO,6486,131,2025,7,2023-09-16,2025-03-12,9,2023,Rist.Caisse,En Cours,65.79,0.0,0.0,14.076,195.285,16.448,5.314,230.853,41.451
QA00063364,1,AUTO,17652,116,2021,12,2020-03-14,2021-05-30,5,2021,Ann.Cxp,Anterieur,384.081,31.008,0.0,45.62,568.344,96.02,8.988,718.389,57.519
QS00063489,3,SANTE,29816,185,2021,6,2020-09-09,2022-04-21,4,2022,Rist.Caisse,En Cours,0.0,0.0,0.0,0.0,11893.212,0.0,14.312,12431.95,703.572
QA00063511,1,AUTO,3402,168,2025,6,2024-10-24,2025-04-04,10,2024,NEANT,En Cours,226.189,119.24,0.0,0.0,412.454,56.547,5.568,506.024,67.48
QA00063546,1,AUTO,1746,26,2022,2,2022-06-25,2023-06-14,6,2023,NEANT,Anterieur,366.664,0.0,0.0,0.0,479.547,91.666,14.954,618.429,76.752
QR00063579,2,IRDS,27319,72,1900,4,2020-04-10,2024-11-20,11,2024,Ann.Cxp,Anterieur,0.0,0.0,0.0,47.568,47.568,0.0,6.866,56.777,4.266
